id,source_type,source_file,raw_text,name,url,domain,category,subcategory,purpose,department,agent_owner,use_case,data_type,access_type,cost_level,risk_level,legal_notes,setup_steps,example_prompt,tags,priority_score,verified_status,last_checked,notes
EIC-0459,photo_ocr,FB_IMG_1778509462625.jpg,« hauntedhistorytours.com - Maps famous haunting hot spots,Hauntedhistorytours,https://hauntedhistorytours.com,hauntedhistorytours.com,OSINT & Investigation,,Maps famous haunting hot spots,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on hauntedhistorytours.com for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://hauntedhistorytours.com and verify access (some sources gate behind free signup).
2. Pull: `intel pull hauntedhistorytours.com`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,hidden mysteries,3,auto,2026-05-12,photo_topic=Sites to dive Into the world's hidden Mysteries...
EIC-0460,photo_ocr,FB_IMG_1778509462625.jpg,« haunts.com - Lists haunted sites across states..,Haunts,https://haunts.com,haunts.com,OSINT & Investigation,,Lists haunted sites across states,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on haunts.com for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://haunts.com and verify access (some sources gate behind free signup).
2. Pull: `intel pull haunts.com`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,hidden mysteries,3,auto,2026-05-12,photo_topic=Sites to dive Into the world's hidden Mysteries...
EIC-0461,photo_ocr,FB_IMG_1778509462625.jpg,¢ higgypop.com - Uncovers weird news occult secrets,Higgypop,https://higgypop.com,higgypop.com,OSINT & Investigation,,Uncovers weird news occult secrets,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on higgypop.com for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://higgypop.com and verify access (some sources gate behind free signup).
2. Pull: `intel pull higgypop.com`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,hidden mysteries,3,auto,2026-05-12,photo_topic=Sites to dive Into the world's hidden Mysteries...
EIC-0462,photo_ocr,FB_IMG_1778509400749.jpg,¢ hybrid-analysis.com - Analyze suspicious files using sandbox technology,Hybrid Analysis,https://hybrid-analysis.com,hybrid-analysis.com,OSINT & Investigation,,Analyze suspicious files using sandbox technology,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on hybrid-analysis.com for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://hybrid-analysis.com and verify access (some sources gate behind free signup).
2. Pull: `intel pull hybrid-analysis.com`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,investigative platforms,3,auto,2026-05-12,photo_topic=investigative platforms to uncover truth on any subject
EIC-0463,photo_ocr,FB_IMG_1778509101649.jpg,"« ieeexplore.ieee.org - Engineering ,electronics research database",Ieeexplore,https://ieeexplore.ieee.org,ieeexplore.ieee.org,OSINT & Investigation,,"Engineering ,electronics research database",OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on ieeexplore.ieee.org for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://ieeexplore.ieee.org and verify access (some sources gate behind free signup).
2. Pull: `intel pull ieeexplore.ieee.org`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,research toolkit,3,auto,2026-05-12,photo_topic=Ultimate OSINT and Research Toolkit
EIC-0464,photo_ocr,FB_IMG_1778509254932.jpg,¢ investopedia.com - finance concepts with simple explanations,Investopedia,https://investopedia.com,investopedia.com,OSINT & Investigation,,finance concepts with simple explanations,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on investopedia.com for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://investopedia.com and verify access (some sources gate behind free signup).
2. Pull: `intel pull investopedia.com`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,hidden global information,3,auto,2026-05-12,photo_topic=Tools to discover hidden global information | e thegreatestbooks.org   Top fiction books determined by critics
EIC-0465,photo_ocr,FB_IMG_1778509400749.jpg,¢ iplocation.net - Analyze IP addresses and track geographic location data,Iplocation,https://iplocation.net,iplocation.net,OSINT & Investigation,,Analyze IP addresses and track geographic location data,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on iplocation.net for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://iplocation.net and verify access (some sources gate behind free signup).
2. Pull: `intel pull iplocation.net`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,investigative platforms,3,auto,2026-05-12,photo_topic=investigative platforms to uncover truth on any subject
EIC-0466,photo_ocr,FB_IMG_1778509400749.jpg,¢ ipvoid.com - IP address blacklist and reputation checker,Ipvoid,https://ipvoid.com,ipvoid.com,OSINT & Investigation,,IP address blacklist and reputation checker,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on ipvoid.com for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://ipvoid.com and verify access (some sources gate behind free signup).
2. Pull: `intel pull ipvoid.com`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,investigative platforms,3,auto,2026-05-12,photo_topic=investigative platforms to uncover truth on any subject
EIC-0467,photo_ocr,FB_IMG_1778509174745.jpg,¢ jimpl.com - simple online EXIF metadata viewer,Jimpl,https://jimpl.com,jimpl.com,OSINT & Investigation,,simple online EXIF metadata viewer,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on jimpl.com for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://jimpl.com and verify access (some sources gate behind free signup).
2. Pull: `intel pull jimpl.com`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,metadata viewer,3,auto,2026-05-12,photo_topic=forensics tools experts rarely mention
EIC-0468,photo_ocr,FB_IMG_1778509400749.jpg,« keywordseverywhere.com - Reveal keyword data directly within search results,Keywordseverywhere,https://keywordseverywhere.com,keywordseverywhere.com,OSINT & Investigation,,Reveal keyword data directly within search results,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on keywordseverywhere.com for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://keywordseverywhere.com and verify access (some sources gate behind free signup).
2. Pull: `intel pull keywordseverywhere.com`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,investigative platforms,3,auto,2026-05-12,photo_topic=investigative platforms to uncover truth on any subject
EIC-0469,photo_ocr,FB_IMG_1778509216213.jpg,¢ killer.cloud - database of different homicide cases,Killer,https://killer.cloud,killer.cloud,OSINT & Investigation,,database of different homicide cases,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on killer.cloud for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://killer.cloud and verify access (some sources gate behind free signup).
2. Pull: `intel pull killer.cloud`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,crime patterns,3,auto,2026-05-12,photo_topic=Databases exposing crime patterns and evidence data
EIC-0470,photo_ocr,FB_IMG_1778509400749.jpg,« lenso.ai - Reverse image search with advanced recognition capabilities,Lenso,https://lenso.ai,lenso.ai,OSINT & Investigation,,Reverse image search with advanced recognition capabilities,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on lenso.ai for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://lenso.ai and verify access (some sources gate behind free signup).
2. Pull: `intel pull lenso.ai`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,investigative platforms,3,auto,2026-05-12,photo_topic=investigative platforms to uncover truth on any subject
EIC-0471,photo_ocr,FB_IMG_1778509174745.jpg,¢ libimobiledevice.org - access data from ios devices,Libimobiledevice,https://libimobiledevice.org,libimobiledevice.org,OSINT & Investigation,,access data from ios devices,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on libimobiledevice.org for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://libimobiledevice.org and verify access (some sources gate behind free signup).
2. Pull: `intel pull libimobiledevice.org`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,forensics tools,3,auto,2026-05-12,photo_topic=forensics tools experts rarely mention
EIC-0472,photo_ocr,FB_IMG_1778509462625.jpg,¢ lootedart.com - Global database tracking looted art restitution cases,Lootedart,https://lootedart.com,lootedart.com,OSINT & Investigation,,Global database tracking looted art restitution cases,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on lootedart.com for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://lootedart.com and verify access (some sources gate behind free signup).
2. Pull: `intel pull lootedart.com`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,hidden mysteries,3,auto,2026-05-12,photo_topic=Sites to dive Into the world's hidden Mysteries...
EIC-0473,photo_ocr,FB_IMG_1778509400749.jpg,¢ macvendors.com - Identify device manufacturers using MAC address,Macvendors,https://macvendors.com,macvendors.com,OSINT & Investigation,,Identify device manufacturers using MAC address,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on macvendors.com for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://macvendors.com and verify access (some sources gate behind free signup).
2. Pull: `intel pull macvendors.com`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,investigative platforms,3,auto,2026-05-12,photo_topic=investigative platforms to uncover truth on any subject
EIC-0474,photo_ocr,FB_IMG_1778509174745.jpg,¢ maigret.dev - advanced username footprint investigation tool,Maigret,https://maigret.dev,maigret.dev,OSINT & Investigation,,advanced username footprint investigation tool,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on maigret.dev for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://maigret.dev and verify access (some sources gate behind free signup).
2. Pull: `intel pull maigret.dev`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,forensics tools,3,auto,2026-05-12,photo_topic=forensics tools experts rarely mention
EIC-0475,photo_ocr,FB_IMG_1778509400749.jpg,« mailtester.com - Verify email address validity without sending messages,Mailtester,https://mailtester.com,mailtester.com,OSINT & Investigation,,Verify email address validity without sending messages,OSINT Desk,Cipher Wolfe,"Cipher Wolfe runs lookups on mailtester.com for public records, leaked data, archives, or investigative leads. Use only with a documented business purpose; log every query in the compliance audit.",,free,free,low,,"1. Open https://mailtester.com and verify access (some sources gate behind free signup).
2. Pull: `intel pull mailtester.com`.
3. Log the investigation reason in `Wholesale/compliance/osint_log.jsonl`.",,investigative platforms,3,auto,2026-05-12,photo_topic=investigative platforms to uncover truth on any subject
